Date,Value
2007/8/8,686.3000 
2007/8/9,672.8000 
2007/8/10,681.6000 
2007/8/13,680.9000 
2007/8/14,679.7000 
2007/8/15,679.7000 
2007/8/16,658.0000 
2007/8/17,666.8000 
2007/8/20,666.5000 
2007/8/21,666.2000 
2007/8/22,668.7000 
2007/8/23,668.4000 
2007/8/24,677.5000 
2007/8/27,676.2000 
2007/8/28,673.5000 
2007/8/29,675.4000 
2007/8/30,673.9000 
2007/8/31,681.9000 
2007/9/3,680.9000 
2007/9/4,691.5000 
2007/9/5,690.7000 
2007/9/6,704.6000 
2007/9/7,709.7000 
2007/9/10,712.2000 
2007/9/11,721.1000 
2007/9/12,720.7000 
2007/9/13,717.9000 
2007/9/14,717.8000 
2007/9/17,723.8000 
2007/9/18,723.7000 
2007/9/19,729.5000 
2007/9/20,739.9000 
2007/9/21,738.9000 
2007/9/24,739.3000 
2007/9/25,738.8000 
2007/9/26,735.5000 
2007/9/27,739.9000 
2007/9/28,750.0000 
2007/10/1,754.1000 
2007/10/2,736.3000 
2007/10/3,735.7000 
2007/10/4,743.8000 
2007/10/5,747.2000 
2007/10/8,738.7000 
2007/10/9,743.1000 
2007/10/10,746.0000 
2007/10/11,756.7000 
2007/10/12,753.8000 
2007/10/15,762.2000 
2007/10/16,762.0000 
2007/10/17,762.3000 
2007/10/18,768.7000 
2007/10/19,768.4000 
2007/10/22,760.0000 
2007/10/23,763.1000 
2007/10/24,765.6000 
2007/10/25,771.0000 
2007/10/26,787.5000 
2007/10/29,792.6000 
2007/10/30,787.8000 
2007/10/31,795.3000 
2007/11/1,793.7000 
2007/11/2,808.5000 
2007/11/5,810.8000 
2007/11/6,823.4000 
2007/11/7,833.5000 
2007/11/8,837.5000 
2007/11/9,834.7000 
2007/11/12,807.7000 
2007/11/13,799.0000 
2007/11/14,814.7000 
2007/11/15,787.3000 
2007/11/16,787.0000 
2007/11/19,778.0000 
2007/11/20,791.4000 
2007/11/21,798.6000 
2007/11/22,804.0000 
2007/11/23,824.7000 
2007/11/26,826.5000 
2007/11/27,814.0000 
2007/11/28,800.3000 
2007/11/29,802.3000 
2007/11/30,789.1000 
2007/12/3,794.7000 
2007/12/4,807.6000 
2007/12/5,803.7000 
2007/12/6,807.1000 
2007/12/7,800.2000 
2007/12/10,813.5000 
2007/12/11,817.1000 
2007/12/12,818.8000 
2007/12/13,804.0000 
2007/12/14,798.0000 
2007/12/17,799.3000 
